context_switches,cpu_usage,execution_time_us,hw_branch_instructions,hw_branch_misses,hw_cache_misses,hw_cache_references,hw_cpu_cycles,hw_instructions,hw_telemetry_available,max_rss_kb,sw_context_switches,sw_cpu_migrations,sw_page_faults,synthetic_branch_proxy,synthetic_cache_proxy,is_anomaly
0.0,75.0,71.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,100.0,91.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,47.0,44.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,42.0,40.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,39.0,37.666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,29.583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,47.0,44.291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,43.0,55.541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,37.0,34.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,38.0,35.041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,50.0,44.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,19.0,18.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,54.0,49.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,43.0,40.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24313856.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,24.0,22.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24330240.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,50.0,47.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24330240.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,101.0,93.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24346624.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,28.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,52.0,48.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,30.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,35.0,37.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,36.0,34.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,24.0,22.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,34.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,32.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,51.0,62.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,30.291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,38.0,35.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,32.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,33.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,23.0,21.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,63.0,57.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,52.0,48.458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,63.0,59.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,38.0,36.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24363008.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,41.0,37.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24379392.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,28.0,25.541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,31.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,29.0,28.916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,64.0,60.417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,28.0,26.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,81.0,80.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,43.0,41.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,68.0,62.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,38.0,36.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,34.084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24395776.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,37.0,34.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,29.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,38.0,35.209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,55.0,51.583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,32.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
2.0,61.0,134.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,35.0,171.583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,43.0,41.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,37.0,35.459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,30.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,29.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24412160.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,33.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,30.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,27.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,70.0,66.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,40.0,39.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,67.0,65.834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,40.0,38.583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,47.0,50.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,44.0,40.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,31.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,32.541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,30.666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,39.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,36.0,33.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24444928.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,33.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24461312.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,33.541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24461312.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,33.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24461312.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,33.209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24461312.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,31.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24461312.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,30.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24461312.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,33.166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24477696.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,29.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,60.0,53.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,51.0,48.416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,60.0,58.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,54.0,51.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,31.666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,32.959,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,31.666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,36.0,33.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,31.041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,33.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,38.0,35.292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,37.0,35.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,51.0,48.667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,31.541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,31.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,30.916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24494080.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,29.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,31.542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,36.0,31.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,44.0,40.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,36.0,35.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,47.0,50.459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,41.0,38.541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,78.0,356.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,55.0,51.459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,31.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,30.916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24526848.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,30.291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24543232.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,33.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24543232.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,25.0,28.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24559616.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,32.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24559616.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,47.0,47.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24559616.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,79.0,73.959,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24559616.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,40.0,38.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24559616.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,32.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24559616.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,45.0,41.209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24559616.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,32.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24559616.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,27.834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,74.0,69.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,38.0,35.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,47.0,44.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
2.0,37.0,64.416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,33.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,29.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,29.666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,30.584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,29.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,36.0,34.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,34.583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,33.042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,42.0,40.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,30.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,32.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,31.584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,33.291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,34.084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24576000.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,49.0,43.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24592384.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,65.0,57.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24608768.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,62.0,57.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24608768.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,40.0,37.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24608768.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,34.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24608768.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,30.458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24625152.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,30.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24625152.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,28.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,28.959,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,30.834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,30.708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,28.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,33.0,37.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,36.0,34.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,33.0,31.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,33.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,32.291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,29.0,29.459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,30.084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,34.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24641536.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,30.959,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,34.0,33.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,29.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,55.0,56.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,15.0,14.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,90.0,79.041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,37.0,35.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,30.084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,31.0,30.167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,29.083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,35.0,33.667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,32.0,30.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24657920.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,30.0,28.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24674304.0,-1.0,-1.0,-1.0,0.0,0.0,1
1.0,37.0,39.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24674304.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,72.0,65.834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24674304.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,56.0,50.041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24674304.0,-1.0,-1.0,-1.0,0.0,0.0,1
0.0,65.0,59.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,24690688.0,-1.0,-1.0,-1.0,0.0,0.0,1
