algo,seed,w_time,w_mse,w_var,margin,alpha,precision,recall,fpr
ML-KEM-512,3333,0.8,0.1,0.1,5.0,0.01,0.9459459459459459,0.2,0.004889975550122249
ML-KEM-512,3333,0.8,0.1,0.1,5.0,0.05,0.9459459459459459,0.2,0.004889975550122249
ML-KEM-512,3333,0.8,0.1,0.1,5.0,0.1,0.9459459459459459,0.2,0.004889975550122249
ML-KEM-512,3333,0.8,0.1,0.1,5.0,0.2,0.9459459459459459,0.2,0.004889975550122249
ML-DSA-44,42,0.33,0.33,0.33,1.0,0.01,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.0,0.05,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.0,0.1,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.0,0.2,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.25,0.01,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.25,0.05,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.25,0.1,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.25,0.2,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.5,0.01,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.5,0.05,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.5,0.1,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,1.5,0.2,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,2.0,0.01,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,2.0,0.05,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,2.0,0.1,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,2.0,0.2,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,3.0,0.01,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,3.0,0.05,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,3.0,0.1,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,3.0,0.2,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,5.0,0.01,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,5.0,0.05,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,5.0,0.1,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.33,0.33,0.33,5.0,0.2,1.0,0.35428571428571426,0.0
ML-DSA-44,42,0.6,0.2,0.2,1.0,0.01,0.35306122448979593,0.9885714285714285,0.7750611246943765
ML-DSA-44,42,0.6,0.2,0.2,1.0,0.05,0.3405511811023622,0.9885714285714285,0.8190709046454768
ML-DSA-44,42,0.6,0.2,0.2,1.0,0.1,0.3359223300970874,0.9885714285714285,0.8361858190709046
ML-DSA-44,42,0.6,0.2,0.2,1.0,0.2,0.3359223300970874,0.9885714285714285,0.8361858190709046
ML-DSA-44,42,0.6,0.2,0.2,1.25,0.01,0.5182724252491694,0.8914285714285715,0.3545232273838631
ML-DSA-44,42,0.6,0.2,0.2,1.25,0.05,0.4984025559105431,0.8914285714285715,0.38386308068459657
ML-DSA-44,42,0.6,0.2,0.2,1.25,0.1,0.49038461538461536,0.8742857142857143,0.38875305623471884
ML-DSA-44,42,0.6,0.2,0.2,1.25,0.2,0.4919614147909968,0.8742857142857143,0.3863080684596577
ML-DSA-44,42,0.6,0.2,0.2,1.5,0.01,0.6436781609195402,0.64,0.15158924205378974
ML-DSA-44,42,0.6,0.2,0.2,1.5,0.05,0.6470588235294118,0.6285714285714286,0.1466992665036675
ML-DSA-44,42,0.6,0.2,0.2,1.5,0.1,0.631578947368421,0.6171428571428571,0.15403422982885084
ML-DSA-44,42,0.6,0.2,0.2,1.5,0.2,0.6228571428571429,0.6228571428571429,0.16136919315403422
ML-DSA-44,42,0.6,0.2,0.2,2.0,0.01,0.7333333333333333,0.18857142857142858,0.029339853300733496
ML-DSA-44,42,0.6,0.2,0.2,2.0,0.05,0.7272727272727273,0.18285714285714286,0.029339853300733496
ML-DSA-44,42,0.6,0.2,0.2,2.0,0.1,0.8,0.18285714285714286,0.019559902200488997
ML-DSA-44,42,0.6,0.2,0.2,2.0,0.2,0.8,0.18285714285714286,0.019559902200488997
ML-DSA-44,42,0.6,0.2,0.2,3.0,0.01,0.8205128205128205,0.18285714285714286,0.017114914425427872
ML-DSA-44,42,0.6,0.2,0.2,3.0,0.05,0.8421052631578947,0.18285714285714286,0.014669926650366748
ML-DSA-44,42,0.6,0.2,0.2,3.0,0.1,0.8421052631578947,0.18285714285714286,0.014669926650366748
ML-DSA-44,42,0.6,0.2,0.2,3.0,0.2,0.8421052631578947,0.18285714285714286,0.014669926650366748
ML-DSA-44,42,0.6,0.2,0.2,5.0,0.01,0.8421052631578947,0.18285714285714286,0.014669926650366748
ML-DSA-44,42,0.6,0.2,0.2,5.0,0.05,0.8421052631578947,0.18285714285714286,0.014669926650366748
ML-DSA-44,42,0.6,0.2,0.2,5.0,0.1,0.8421052631578947,0.18285714285714286,0.014669926650366748
ML-DSA-44,42,0.6,0.2,0.2,5.0,0.2,0.8421052631578947,0.18285714285714286,0.014669926650366748
ML-DSA-44,42,0.2,0.6,0.2,1.0,0.01,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.0,0.05,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.0,0.1,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.0,0.2,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.25,0.01,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.25,0.05,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.25,0.1,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.25,0.2,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.5,0.01,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.5,0.05,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.5,0.1,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,1.5,0.2,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,2.0,0.01,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,2.0,0.05,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,2.0,0.1,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,2.0,0.2,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,3.0,0.01,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,3.0,0.05,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,3.0,0.1,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,3.0,0.2,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,5.0,0.01,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,5.0,0.05,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,5.0,0.1,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.6,0.2,5.0,0.2,1.0,0.4228571428571429,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.0,0.01,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.0,0.05,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.0,0.1,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.0,0.2,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.25,0.01,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.25,0.05,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.25,0.1,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.25,0.2,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.5,0.01,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.5,0.05,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.5,0.1,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,1.5,0.2,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,2.0,0.01,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,2.0,0.05,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,2.0,0.1,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,2.0,0.2,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,3.0,0.01,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,3.0,0.05,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,3.0,0.1,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,3.0,0.2,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,5.0,0.01,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,5.0,0.05,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,5.0,0.1,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.2,0.2,0.6,5.0,0.2,1.0,0.2571428571428571,0.0
ML-DSA-44,42,0.8,0.1,0.1,1.0,0.01,0.34462151394422313,0.9885714285714285,0.80440097799511
ML-DSA-44,42,0.8,0.1,0.1,1.0,0.05,0.33852140077821014,0.9942857142857143,0.8312958435207825
ML-DSA-44,42,0.8,0.1,0.1,1.0,0.1,0.33653846153846156,1.0,0.843520782396088
ML-DSA-44,42,0.8,0.1,0.1,1.0,0.2,0.33653846153846156,1.0,0.843520782396088
ML-DSA-44,42,0.8,0.1,0.1,1.25,0.01,0.4812286689419795,0.8057142857142857,0.37163814180929094
ML-DSA-44,42,0.8,0.1,0.1,1.25,0.05,0.46254071661237783,0.8114285714285714,0.4034229828850856
ML-DSA-44,42,0.8,0.1,0.1,1.25,0.1,0.459546925566343,0.8114285714285714,0.4083129584352078
ML-DSA-44,42,0.8,0.1,0.1,1.25,0.2,0.4560260586319218,0.8,0.4083129584352078
ML-DSA-44,42,0.8,0.1,0.1,1.5,0.01,0.5724137931034483,0.4742857142857143,0.15158924205378974
ML-DSA-44,42,0.8,0.1,0.1,1.5,0.05,0.5578231292517006,0.4685714285714286,0.15892420537897312
ML-DSA-44,42,0.8,0.1,0.1,1.5,0.1,0.5255474452554745,0.4114285714285714,0.15892420537897312
ML-DSA-44,42,0.8,0.1,0.1,1.5,0.2,0.5106382978723404,0.4114285714285714,0.1687041564792176
ML-DSA-44,42,0.8,0.1,0.1,2.0,0.01,0.44,0.12571428571428572,0.06845965770171149
ML-DSA-44,42,0.8,0.1,0.1,2.0,0.05,0.4489795918367347,0.12571428571428572,0.06601466992665037
ML-DSA-44,42,0.8,0.1,0.1,2.0,0.1,0.4489795918367347,0.12571428571428572,0.06601466992665037
ML-DSA-44,42,0.8,0.1,0.1,2.0,0.2,0.4489795918367347,0.12571428571428572,0.06601466992665037
ML-DSA-44,42,0.8,0.1,0.1,3.0,0.01,0.4146341463414634,0.09714285714285714,0.05867970660146699
ML-DSA-44,42,0.8,0.1,0.1,3.0,0.05,0.4146341463414634,0.09714285714285714,0.05867970660146699
ML-DSA-44,42,0.8,0.1,0.1,3.0,0.1,0.4146341463414634,0.09714285714285714,0.05867970660146699
ML-DSA-44,42,0.8,0.1,0.1,3.0,0.2,0.4146341463414634,0.09714285714285714,0.05867970660146699
ML-DSA-44,42,0.8,0.1,0.1,5.0,0.01,0.4146341463414634,0.09714285714285714,0.05867970660146699
ML-DSA-44,42,0.8,0.1,0.1,5.0,0.05,0.4146341463414634,0.09714285714285714,0.05867970660146699
ML-DSA-44,42,0.8,0.1,0.1,5.0,0.1,0.4146341463414634,0.09714285714285714,0.05867970660146699
ML-DSA-44,42,0.8,0.1,0.1,5.0,0.2,0.4146341463414634,0.09714285714285714,0.05867970660146699
ML-DSA-44,123,0.33,0.33,0.33,1.0,0.01,0.3830275229357798,0.9542857142857143,0.6577017114914425
ML-DSA-44,123,0.33,0.33,0.33,1.0,0.05,0.35281837160751567,0.9657142857142857,0.7579462102689487
ML-DSA-44,123,0.33,0.33,0.33,1.0,0.1,0.34419551934826886,0.9657142857142857,0.7872860635696821
ML-DSA-44,123,0.33,0.33,0.33,1.0,0.2,0.3420523138832998,0.9714285714285714,0.7995110024449877
ML-DSA-44,123,0.33,0.33,0.33,1.25,0.01,0.5714285714285714,0.8914285714285715,0.2860635696821516
ML-DSA-44,123,0.33,0.33,0.33,1.25,0.05,0.5587188612099644,0.8971428571428571,0.30317848410757947
ML-DSA-44,123,0.33,0.33,0.33,1.25,0.1,0.5528169014084507,0.8971428571428571,0.3105134474327628
ML-DSA-44,123,0.33,0.33,0.33,1.25,0.2,0.5528169014084507,0.8971428571428571,0.3105134474327628
ML-DSA-44,123,0.33,0.33,0.33,1.5,0.01,0.8620689655172413,0.14285714285714285,0.009779951100244499
ML-DSA-44,123,0.33,0.33,0.33,1.5,0.05,0.84,0.12,0.009779951100244499
ML-DSA-44,123,0.33,0.33,0.33,1.5,0.1,0.84,0.12,0.009779951100244499
ML-DSA-44,123,0.33,0.33,0.33,1.5,0.2,0.8787878787878788,0.1657142857142857,0.009779951100244499
ML-DSA-44,123,0.33,0.33,0.33,2.0,0.01,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,2.0,0.05,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,2.0,0.1,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,2.0,0.2,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,3.0,0.01,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,3.0,0.05,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,3.0,0.1,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,3.0,0.2,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,5.0,0.01,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,5.0,0.05,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,5.0,0.1,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.33,0.33,0.33,5.0,0.2,0.9090909090909091,0.17142857142857143,0.007334963325183374
ML-DSA-44,123,0.6,0.2,0.2,1.0,0.01,0.3512396694214876,0.9714285714285714,0.7677261613691931
ML-DSA-44,123,0.6,0.2,0.2,1.0,0.05,0.34274193548387094,0.9714285714285714,0.7970660146699267
ML-DSA-44,123,0.6,0.2,0.2,1.0,0.1,0.3399602385685885,0.9771428571428571,0.8117359413202934
ML-DSA-44,123,0.6,0.2,0.2,1.0,0.2,0.3399602385685885,0.9771428571428571,0.8117359413202934
ML-DSA-44,123,0.6,0.2,0.2,1.25,0.01,0.5197132616487455,0.8285714285714286,0.3276283618581907
ML-DSA-44,123,0.6,0.2,0.2,1.25,0.05,0.5102040816326531,0.8571428571428571,0.35207823960880197
ML-DSA-44,123,0.6,0.2,0.2,1.25,0.1,0.48172757475083056,0.8285714285714286,0.38141809290953543
ML-DSA-44,123,0.6,0.2,0.2,1.25,0.2,0.48344370860927155,0.8342857142857143,0.38141809290953543
ML-DSA-44,123,0.6,0.2,0.2,1.5,0.01,0.6086956521739131,0.16,0.044009779951100246
ML-DSA-44,123,0.6,0.2,0.2,1.5,0.05,0.6303030303030303,0.5942857142857143,0.1491442542787286
ML-DSA-44,123,0.6,0.2,0.2,1.5,0.1,0.6050955414012739,0.5428571428571428,0.15158924205378974
ML-DSA-44,123,0.6,0.2,0.2,1.5,0.2,0.5629139072847682,0.4857142857142857,0.16136919315403422
ML-DSA-44,123,0.6,0.2,0.2,2.0,0.01,0.5416666666666666,0.07428571428571429,0.02689486552567237
ML-DSA-44,123,0.6,0.2,0.2,2.0,0.05,0.5652173913043478,0.07428571428571429,0.02444987775061125
ML-DSA-44,123,0.6,0.2,0.2,2.0,0.1,0.5652173913043478,0.07428571428571429,0.02444987775061125
ML-DSA-44,123,0.6,0.2,0.2,2.0,0.2,0.5652173913043478,0.07428571428571429,0.02444987775061125
ML-DSA-44,123,0.6,0.2,0.2,3.0,0.01,0.5909090909090909,0.07428571428571429,0.022004889975550123
ML-DSA-44,123,0.6,0.2,0.2,3.0,0.05,0.5909090909090909,0.07428571428571429,0.022004889975550123
ML-DSA-44,123,0.6,0.2,0.2,3.0,0.1,0.5909090909090909,0.07428571428571429,0.022004889975550123
ML-DSA-44,123,0.6,0.2,0.2,3.0,0.2,0.5909090909090909,0.07428571428571429,0.022004889975550123
ML-DSA-44,123,0.6,0.2,0.2,5.0,0.01,0.5909090909090909,0.07428571428571429,0.022004889975550123
ML-DSA-44,123,0.6,0.2,0.2,5.0,0.05,0.5909090909090909,0.07428571428571429,0.022004889975550123
ML-DSA-44,123,0.6,0.2,0.2,5.0,0.1,0.5909090909090909,0.07428571428571429,0.022004889975550123
ML-DSA-44,123,0.6,0.2,0.2,5.0,0.2,0.5909090909090909,0.07428571428571429,0.022004889975550123
ML-DSA-44,123,0.2,0.6,0.2,1.0,0.01,0.37585421412300685,0.9428571428571428,0.6699266503667481
ML-DSA-44,123,0.2,0.6,0.2,1.0,0.05,0.35913978494623655,0.9542857142857143,0.7286063569682152
ML-DSA-44,123,0.2,0.6,0.2,1.0,0.1,0.34285714285714286,0.96,0.7872860635696821
ML-DSA-44,123,0.2,0.6,0.2,1.0,0.2,0.3421588594704684,0.96,0.7897310513447433
ML-DSA-44,123,0.2,0.6,0.2,1.25,0.01,0.5505226480836237,0.9028571428571428,0.3154034229828851
ML-DSA-44,123,0.2,0.6,0.2,1.25,0.05,0.535593220338983,0.9028571428571428,0.33496332518337407
ML-DSA-44,123,0.2,0.6,0.2,1.25,0.1,0.5250836120401338,0.8971428571428571,0.3471882640586797
ML-DSA-44,123,0.2,0.6,0.2,1.25,0.2,0.5250836120401338,0.8971428571428571,0.3471882640586797
ML-DSA-44,123,0.2,0.6,0.2,1.5,0.01,0.6551724137931034,0.21714285714285714,0.0488997555012225
ML-DSA-44,123,0.2,0.6,0.2,1.5,0.05,0.676056338028169,0.8228571428571428,0.1687041564792176
ML-DSA-44,123,0.2,0.6,0.2,1.5,0.1,0.6697674418604651,0.8228571428571428,0.17359413202933985
ML-DSA-44,123,0.2,0.6,0.2,1.5,0.2,0.6697674418604651,0.8228571428571428,0.17359413202933985
ML-DSA-44,123,0.2,0.6,0.2,2.0,0.01,0.6538461538461539,0.09714285714285714,0.022004889975550123
ML-DSA-44,123,0.2,0.6,0.2,2.0,0.05,0.6153846153846154,0.09142857142857143,0.02444987775061125
ML-DSA-44,123,0.2,0.6,0.2,2.0,0.1,0.6153846153846154,0.09142857142857143,0.02444987775061125
ML-DSA-44,123,0.2,0.6,0.2,2.0,0.2,0.6153846153846154,0.09142857142857143,0.02444987775061125
ML-DSA-44,123,0.2,0.6,0.2,3.0,0.01,0.926829268292683,0.21714285714285714,0.007334963325183374
ML-DSA-44,123,0.2,0.6,0.2,3.0,0.05,0.926829268292683,0.21714285714285714,0.007334963325183374
ML-DSA-44,123,0.2,0.6,0.2,3.0,0.1,0.926829268292683,0.21714285714285714,0.007334963325183374
ML-DSA-44,123,0.2,0.6,0.2,3.0,0.2,0.926829268292683,0.21714285714285714,0.007334963325183374
ML-DSA-44,123,0.2,0.6,0.2,5.0,0.01,0.926829268292683,0.21714285714285714,0.007334963325183374
ML-DSA-44,123,0.2,0.6,0.2,5.0,0.05,0.926829268292683,0.21714285714285714,0.007334963325183374
ML-DSA-44,123,0.2,0.6,0.2,5.0,0.1,0.926829268292683,0.21714285714285714,0.007334963325183374
ML-DSA-44,123,0.2,0.6,0.2,5.0,0.2,0.926829268292683,0.21714285714285714,0.007334963325183374
ML-DSA-44,123,0.2,0.2,0.6,1.0,0.01,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.0,0.05,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.0,0.1,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.0,0.2,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.25,0.01,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.25,0.05,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.25,0.1,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.25,0.2,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.5,0.01,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.5,0.05,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.5,0.1,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,1.5,0.2,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,2.0,0.01,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,2.0,0.05,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,2.0,0.1,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,2.0,0.2,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,3.0,0.01,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,3.0,0.05,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,3.0,0.1,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,3.0,0.2,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,5.0,0.01,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,5.0,0.05,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,5.0,0.1,1.0,0.12,0.0
ML-DSA-44,123,0.2,0.2,0.6,5.0,0.2,1.0,0.12,0.0
ML-DSA-44,123,0.8,0.1,0.1,1.0,0.01,0.3490759753593429,0.9714285714285714,0.7750611246943765
ML-DSA-44,123,0.8,0.1,0.1,1.0,0.05,0.3433734939759036,0.9771428571428571,0.7995110024449877
ML-DSA-44,123,0.8,0.1,0.1,1.0,0.1,0.33861386138613864,0.9771428571428571,0.8166259168704156
ML-DSA-44,123,0.8,0.1,0.1,1.0,0.2,0.33861386138613864,0.9771428571428571,0.8166259168704156
ML-DSA-44,123,0.8,0.1,0.1,1.25,0.01,0.46236559139784944,0.7371428571428571,0.36674816625916873
ML-DSA-44,123,0.8,0.1,0.1,1.25,0.05,0.4523809523809524,0.76,0.39364303178484106
ML-DSA-44,123,0.8,0.1,0.1,1.25,0.1,0.4426229508196721,0.7714285714285715,0.4156479217603912
ML-DSA-44,123,0.8,0.1,0.1,1.25,0.2,0.4426229508196721,0.7714285714285715,0.4156479217603912
ML-DSA-44,123,0.8,0.1,0.1,1.5,0.01,0.5159235668789809,0.46285714285714286,0.18581907090464547
ML-DSA-44,123,0.8,0.1,0.1,1.5,0.05,0.4810126582278481,0.4342857142857143,0.20048899755501223
ML-DSA-44,123,0.8,0.1,0.1,1.5,0.1,0.47368421052631576,0.4114285714285714,0.19559902200489
ML-DSA-44,123,0.8,0.1,0.1,1.5,0.2,0.4533333333333333,0.38857142857142857,0.20048899755501223
ML-DSA-44,123,0.8,0.1,0.1,2.0,0.01,0.5909090909090909,0.14857142857142858,0.044009779951100246
ML-DSA-44,123,0.8,0.1,0.1,2.0,0.05,0.5652173913043478,0.14857142857142858,0.0488997555012225
ML-DSA-44,123,0.8,0.1,0.1,2.0,0.1,0.5652173913043478,0.14857142857142858,0.0488997555012225
ML-DSA-44,123,0.8,0.1,0.1,2.0,0.2,0.5652173913043478,0.14857142857142858,0.0488997555012225
ML-DSA-44,123,0.8,0.1,0.1,3.0,0.01,0.6097560975609756,0.14285714285714285,0.039119804400977995
ML-DSA-44,123,0.8,0.1,0.1,3.0,0.05,0.6097560975609756,0.14285714285714285,0.039119804400977995
ML-DSA-44,123,0.8,0.1,0.1,3.0,0.1,0.625,0.14285714285714285,0.03667481662591687
ML-DSA-44,123,0.8,0.1,0.1,3.0,0.2,0.625,0.14285714285714285,0.03667481662591687
ML-DSA-44,123,0.8,0.1,0.1,5.0,0.01,0.625,0.14285714285714285,0.03667481662591687
ML-DSA-44,123,0.8,0.1,0.1,5.0,0.05,0.625,0.14285714285714285,0.03667481662591687
ML-DSA-44,123,0.8,0.1,0.1,5.0,0.1,0.625,0.14285714285714285,0.03667481662591687
ML-DSA-44,123,0.8,0.1,0.1,5.0,0.2,0.625,0.14285714285714285,0.03667481662591687
ML-DSA-44,1001,0.33,0.33,0.33,1.0,0.01,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.0,0.05,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.0,0.1,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.0,0.2,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.25,0.01,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.25,0.05,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.25,0.1,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.25,0.2,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.5,0.01,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.5,0.05,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.5,0.1,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,1.5,0.2,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,2.0,0.01,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,2.0,0.05,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,2.0,0.1,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,2.0,0.2,0.9523809523809523,0.22857142857142856,0.004889975550122249
ML-DSA-44,1001,0.33,0.33,0.33,3.0,0.01,0.9523809523809523,0.22857142857142856,0.004889975550122249
