algo,seed,wilcoxon_p,effect_size,base_precision,base_recall,base_f1,base_accuracy,base_roc_auc,base_pr_auc,base_mcc,base_balanced_accuracy,base_fpr,base_tpr,base_mean_latency_ms,adapt_precision,adapt_recall,adapt_f1,adapt_accuracy,adapt_roc_auc,adapt_pr_auc,adapt_mcc,adapt_balanced_accuracy,adapt_fpr,adapt_tpr,adapt_mean_latency_ms
ML-KEM-1024,2026,1.8000588528492733e-13,0.5647058823529412,0.8229665071770335,0.9828571428571429,0.8958333333333334,0.9315068493150684,0.9980020957038072,0.9960621565629595,0.8528013111647966,0.9461962975899406,0.09046454767726161,0.9828571428571429,0.05445659977115997,0.975609756097561,0.22857142857142856,0.37037037037037035,0.7671232876712328,0.8811456514146001,0.7592295376421146,0.40545268637854437,0.6130632203981837,0.0024449877750611247,0.22857142857142856,0.4421525622067386
ML-DSA-44,42,4.120926352918763e-11,0.5185185185185186,0.7873303167420814,0.9942857142857143,0.8787878787878788,0.9178082191780822,0.9359832343695426,0.7224518123759704,0.8306221553466484,0.9396856444289208,0.11491442542787286,0.9942857142857143,0.05411081118126438,0.8524590163934426,0.29714285714285715,0.4406779661016949,0.773972602739726,0.8226056584002794,0.649040709175083,0.4121121707979591,0.6375689835836535,0.022004889975550123,0.29714285714285715,0.44067673487206027
ML-DSA-44,123,1.105693921723066e-28,0.9424460431654677,0.9774011299435028,0.9885714285714285,0.9829545454545454,0.9897260273972602,0.9918686692280826,0.9931087144461936,0.9756342090811118,0.9893957387355921,0.009779951100244499,0.9885714285714285,0.0623003260730064,0.9130434782608695,0.24,0.38009049773755654,0.7654109589041096,0.8461893119105832,0.7335431875038438,0.39151983276411306,0.6151100244498777,0.009779951100244499,0.24,0.4910148986398357
ML-DSA-44,1001,5.463547495741806e-31,1.0,1.0,0.9828571428571429,0.9913544668587896,0.9948630136986302,0.9954872511351729,0.9938950543486874,0.9877754887061967,0.9914285714285714,0.0,0.9828571428571429,0.05392056621917307,1.0,0.21714285714285714,0.3568075117370892,0.7654109589041096,0.904841075794621,0.8367491646905778,0.40330917927424553,0.6085714285714285,0.0,0.21714285714285714,0.43805168099599345
ML-DSA-44,2024,1.4961918421611279e-30,1.0,1.0,0.9771428571428571,0.9884393063583815,0.9931506849315068,0.9852462451973455,0.9871533638180744,0.9837067671846687,0.9885714285714285,0.0,0.9771428571428571,0.055097962078982834,0.7910447761194029,0.3028571428571429,0.4380165289256198,0.7671232876712328,0.8656514146000699,0.7658480036014392,0.3861430077387876,0.6343136570031436,0.034229828850855744,0.3028571428571429,0.4485429149784454
ML-DSA-44,8888,4.878715461494688e-20,0.7638888888888888,0.9105263157894737,0.9885714285714285,0.947945205479452,0.9674657534246576,0.9895354523227384,0.9922055160306885,0.9259953149876109,0.9735033181976946,0.04156479217603912,0.9885714285714285,0.05576055343836954,1.0,0.26285714285714284,0.416289592760181,0.7791095890410958,0.8856025148445685,0.8038153473023724,0.44702355465614896,0.6314285714285715,0.0,0.26285714285714284,0.44811833394716866
ML-DSA-44,777,7.869746381722778e-27,1.0,1.0,0.9771428571428571,0.9884393063583815,0.9931506849315068,0.9907649318896263,0.9889131448361574,0.9837067671846687,0.9885714285714285,0.0,0.9771428571428571,0.05360784595959807,1.0,0.32,0.48484848484848486,0.7962328767123288,0.9022563744324136,0.8538450273509849,0.49787426914712907,0.66,0.0,0.32,0.4353506924354867
ML-DSA-44,999,1.048064988989311e-34,1.0,1.0,0.9714285714285714,0.9855072463768116,0.9914383561643836,0.9955012224938875,0.9938576384954633,0.9796409251889378,0.9857142857142858,0.0,0.9714285714285714,0.05360580470464001,0.9130434782608695,0.12,0.21212121212121213,0.7328767123287672,0.8098218651763885,0.6093844344890464,0.27111183460938626,0.5575550122249389,0.004889975550122249,0.12,0.43566504569902814
ML-DSA-44,1111,2.944877454504754e-19,0.7664233576642336,0.9153439153439153,0.9885714285714285,0.9505494505494505,0.9691780821917808,0.994146000698568,0.99476857515535,0.9296598394585087,0.9747258120852254,0.039119804400977995,0.9885714285714285,0.05483790619732583,0.9642857142857143,0.30857142857142855,0.4675324675324675,0.7893835616438356,0.9286063569682151,0.8522139486752203,0.4724849421141284,0.6518407265106532,0.004889975550122249,0.30857142857142855,0.4459374571499759
ML-DSA-44,2222,9.041178413936274e-31,1.0,1.0,0.9885714285714285,0.9942528735632183,0.9965753424657534,0.9988264058679707,0.9977848911651729,0.9918471969053686,0.9942857142857142,0.0,0.9885714285714285,0.053942611772720125,1.0,0.22857142857142856,0.37209302325581395,0.7688356164383562,0.8803772266852952,0.7929099260102055,0.41454642622485405,0.6142857142857143,0.0,0.22857142857142856,0.4387759182551136
ML-DSA-44,3333,2.762226606769085e-21,0.7733333333333333,0.9105263157894737,0.9885714285714285,0.947945205479452,0.9674657534246576,0.9582535801606706,0.845269724770889,0.9259953149876109,0.9735033181976946,0.04156479217603912,0.9885714285714285,0.053772371109217815,0.9761904761904762,0.2342857142857143,0.3778801843317972,0.7688356164383562,0.760880195599022,0.6231194385979572,0.41109871468053955,0.6159203632553266,0.0024449877750611247,0.2342857142857143,0.43841584088051155
ML-DSA-44,4444,5.8780179991539864e-33,1.0,1.0,0.9942857142857143,0.997134670487106,0.9982876712328768,0.9942857142857143,0.9959980430528376,0.9959219985408999,0.9971428571428571,0.0,0.9942857142857143,0.05408019235689346,0.9428571428571428,0.18857142857142858,0.3142857142857143,0.7534246575342466,0.882486901851205,0.7546803047099326,0.354507795974604,0.5918407265106531,0.004889975550122249,0.18857142857142858,0.4391253811039337
ML-DSA-44,5555,9.799073841979368e-26,1.0,1.0,0.9885714285714285,0.9942528735632183,0.9965753424657534,0.9964233321690534,0.9951644028103044,0.9918471969053686,0.9942857142857142,0.0,0.9885714285714285,0.054855052738973537,0.9846153846153847,0.3657142857142857,0.5333333333333333,0.8082191780821918,0.8844568634299685,0.8301541717933797,0.5291380782424262,0.6816346489696123,0.0024449877750611247,0.3657142857142857,0.4446416685025986
ML-DSA-44,6666,9.041178413936274e-31,1.0,1.0,0.9542857142857143,0.9766081871345029,0.9863013698630136,0.9742647572476424,0.9771038124371355,0.9674595984758799,0.9771428571428571,0.0,0.9542857142857143,0.053407802973708056,0.9722222222222222,0.2,0.33175355450236965,0.7585616438356164,0.8662382116660845,0.7771641634137331,0.3762939202257409,0.5987775061124695,0.0024449877750611247,0.2,0.435128195645058
ML-DSA-44,7777,4.9946631023552375e-22,0.7272727272727273,0.8495145631067961,1.0,0.9186351706036745,0.946917808219178,0.9585888927698218,0.7677482484020899,0.8860733201825277,0.9621026894865525,0.07579462102689487,1.0,0.055034274924291325,0.7222222222222222,0.14857142857142858,0.24644549763033174,0.7277397260273972,0.8204959832343695,0.6072205553048704,0.23642115893108073,0.5620607754104087,0.02444987775061125,0.14857142857142858,0.4454112216217877
ML-DSA-44,9876,1.878921328431923e-17,0.6284153005464481,0.8357487922705314,0.9885714285714285,0.9057591623036649,0.9383561643835616,0.9934614041215508,0.9937511884310892,0.8671323559690316,0.9527209221096751,0.08312958435207823,0.9885714285714285,0.05350006769781244,0.9615384615384616,0.14285714285714285,0.24875621890547264,0.7414383561643836,0.8251763884037723,0.6856535259382791,0.31187575186261357,0.5702060775410409,0.0024449877750611247,0.14285714285714285,0.4367603831095238
ML-DSA-44,5432,2.2090496998585357e-05,0.375,0.6904761904761905,0.9942857142857143,0.8149882903981265,0.8647260273972602,0.922067761089766,0.7147332425089259,0.7432564461270215,0.9017883339154733,0.19070904645476772,0.9942857142857143,0.05484974547608258,0.6132075471698113,0.7428571428571429,0.6718346253229974,0.7825342465753424,0.8273140062871114,0.5697702621472006,0.5166964197755043,0.7711840726510653,0.20048899755501223,0.7428571428571429,0.4465559574022685
ML-DSA-44,1999,6.67985092329851e-30,0.9849624060150376,0.9942196531791907,0.9828571428571429,0.9885057471264368,0.9931506849315068,0.9904994760740482,0.99146837369148,0.9836608865333526,0.9902060775410408,0.0024449877750611247,0.9828571428571429,0.054971812522574645,0.9761904761904762,0.2342857142857143,0.3778801843317972,0.7688356164383562,0.8254837582954941,0.7387612238048179,0.41109871468053955,0.6159203632553266,0.0024449877750611247,0.2342857142857143,0.44599787829673454
ML-DSA-44,2000,1.2050695701675765e-19,0.7984496124031008,0.9301075268817204,0.9885714285714285,0.9584487534626038,0.9743150684931506,0.9975969263010828,0.9963379451200233,0.9408009533624417,0.978393293747817,0.03178484107579462,0.9885714285714285,0.055828323102977175,0.9672131147540983,0.33714285714285713,0.5,0.797945205479452,0.8634718826405867,0.7850250435442994,0.4976610741759135,0.6661264407963674,0.004889975550122249,0.33714285714285713,0.45002649908196435
ML-DSA-44,2010,1.8108397774948342e-08,0.40625,0.7521739130434782,0.9885714285714285,0.854320987654321,0.898972602739726,0.9833740831295844,0.9708050621148627,0.7962120735845213,0.9246035626964721,0.1393643031784841,0.9885714285714285,0.058531352918441984,1.0,0.21714285714285714,0.3568075117370892,0.7654109589041096,0.887348934683898,0.8235302440046605,0.40330917927424553,0.6085714285714285,0.0,0.21714285714285714,0.4659491042568259
ML-DSA-44,2026,6.890661769073106e-11,0.31753554502369663,0.3824175824175824,0.9942857142857143,0.5523809523809524,0.5171232876712328,0.975117010129235,0.9663703797663666,0.3392842867983898,0.6536220747467691,0.687041564792176,0.9942857142857143,0.06349650147843035,0.8857142857142857,0.17714285714285713,0.29523809523809524,0.7465753424657534,0.7757736639888229,0.614304342619596,0.3230127700600732,0.5836814530213063,0.009779951100244499,0.17714285714285713,0.5056641689718586
Falcon-512,42,3.821319148997325e-28,1.0,1.0,0.9942857142857143,0.997134670487106,0.9982876712328768,0.9950820817324485,0.9961832474925454,0.9959219985408999,0.9971428571428571,0.0,0.9942857142857143,0.053693986918828256,0.9206349206349206,0.3314285714285714,0.48739495798319327,0.791095890410959,0.8054488298987077,0.7294484780202588,0.47136720871761784,0.6596018162766328,0.012224938875305624,0.3314285714285714,0.43511635636630125
Falcon-512,123,1.724664564489741e-14,0.5882352941176471,0.8238095238095238,0.9885714285714285,0.8987012987012987,0.9332191780821918,0.9941180579811386,0.9932481688674243,0.8573600709657894,0.9490534404470834,0.09046454767726161,0.9885714285714285,0.054986917809264305,0.9090909090909091,0.22857142857142856,0.365296803652968,0.761986301369863,0.8028920712539295,0.6740673876297478,0.37974132483550677,0.609395738735592,0.009779951100244499,0.22857142857142856,0.44558636129718937
Falcon-512,1001,1.9787178145075292e-12,0.49504950495049505,0.7196652719665272,0.9828571428571429,0.8309178743961353,0.8801369863013698,0.9948864827104436,0.9930260762458315,0.7630954483128571,0.9095214809640237,0.16381418092909536,0.9828571428571429,0.0544708885558664,0.5641025641025641,0.12571428571428572,0.205607476635514,0.708904109589041,0.882640586797066,0.6667785008431883,0.1544193180465875,0.5420747467691233,0.04156479217603912,0.12571428571428572,0.44170389436695673
Falcon-512,2024,0.0002037784595615102,0.26530612244897955,0.6979591836734694,0.9771428571428571,0.8142857142857143,0.8664383561643836,0.9892141110723017,0.9890120938668149,0.7391412953968258,0.898106880894167,0.18092909535452323,0.9771428571428571,0.05492894616845536,0.9245283018867925,0.28,0.4298245614035088,0.7773972602739726,0.8309186168354872,0.7063922369384318,0.43093627294731773,0.6351100244498777,0.009779951100244499,0.28,0.4433173022858084
Falcon-512,8888,0.034790139526991,0.14851485148514854,0.667953667953668,0.9885714285714285,0.7972350230414746,0.8493150684931506,0.9880405169402725,0.9878086158002708,0.7176910494877875,0.8891512399580859,0.21026894865525672,0.9885714285714285,0.055500497556712526,1.0,0.32571428571428573,0.49137931034482757,0.797945205479452,0.8634439399231575,0.8138079777766356,0.5027762447556503,0.6628571428571428,0.0,0.32571428571428573,0.44987095545416006
Falcon-512,777,1.1224297172982607e-29,1.0,1.0,0.9771428571428571,0.9884393063583815,0.9931506849315068,0.9947048550471532,0.9941079105260616,0.9837067671846687,0.9885714285714285,0.0,0.9771428571428571,0.05420430065834359,0.8909090909090909,0.28,0.4260869565217391,0.773972602739726,0.8291861683548725,0.6871924284293505,0.41615773837109926,0.6326650366748167,0.014669926650366748,0.28,0.4392890897515702
Falcon-512,999,3.3960646723711214e-27,0.8333333333333334,0.845771144278607,0.9714285714285714,0.9042553191489362,0.9383561643835616,0.9797974152986378,0.9822701351887287,0.8636023401219112,0.9478169752008383,0.07579462102689487,0.9714285714285714,0.09514411834821308,0.48717948717948717,0.10857142857142857,0.17757009345794392,0.6986301369863014,0.777226685295145,0.5727995179295676,0.1095010638181928,0.529835836535103,0.0488997555012225,0.10857142857142857,0.8813632677679193
Falcon-512,1111,2.1577485460478655e-26,1.0,1.0,0.9885714285714285,0.9942528735632183,0.9965753424657534,0.9972196996157876,0.9964331687088739,0.9918471969053686,0.9942857142857142,0.0,0.9885714285714285,0.05387239260216282,0.9838709677419355,0.3485714285714286,0.5147679324894515,0.803082191780822,0.8987495633950402,0.8319092647444266,0.5147357811240021,0.6730632203981838,0.0024449877750611247,0.3485714285714286,0.4360161415518147
Falcon-512,2222,8.686061165953461e-19,0.6932515337423313,0.8737373737373737,0.9885714285714285,0.9276139410187667,0.9537671232876712,0.9921760391198043,0.9929597864128705,0.8975184958113781,0.9637233670974502,0.061124694376528114,0.9885714285714285,0.05504611420304808,0.9487179487179487,0.21142857142857144,0.34579439252336447,0.7602739726027398,0.8110094306671323,0.7269356348914049,0.379010589188561,0.6032692979392246,0.004889975550122249,0.21142857142857144,0.4432907659713536
Falcon-512,3333,4.597784390117585e-22,0.7707006369426752,0.9057591623036649,0.9885714285714285,0.9453551912568307,0.9657534246575342,0.9919804400977995,0.9929523755105151,0.9223548330707652,0.9722808243101642,0.044009779951100246,0.9885714285714285,0.060001056488246135,0.9722222222222222,0.2,0.33175355450236965,0.7585616438356164,0.7664128536500174,0.640805415412007,0.3762939202257409,0.5987775061124695,0.0024449877750611247,0.2,0.4866515120414839
Falcon-512,4444,1.2058508700426562e-31,1.0,1.0,0.9942857142857143,0.997134670487106,0.9982876712328768,0.9964512748864828,0.9966167166167167,0.9959219985408999,0.9971428571428571,0.0,0.9942857142857143,0.053854837809523486,0.9111111111111111,0.2342857142857143,0.37272727272727274,0.7636986301369864,0.8419559902200489,0.7107099026709014,0.385662607228385,0.6122528815927348,0.009779951100244499,0.2342857142857143,0.4378798073285246
Falcon-512,5555,0.46685427082272546,0.044117647058823484,0.49712643678160917,0.9885714285714285,0.6615678776290631,0.696917808219178,0.9781907090464548,0.9728623995387241,0.5234371007172924,0.7803492839678658,0.4278728606356968,0.9885714285714285,0.054502323882220545,0.5657894736842105,0.24571428571428572,0.3426294820717131,0.7174657534246576,0.8541949004540692,0.6078852040945384,0.22470053562681472,0.5825148445686343,0.08068459657701711,0.24571428571428572,0.4408910666426567
Falcon-512,6666,3.3016889607931847e-31,1.0,1.0,0.9542857142857143,0.9766081871345029,0.9863013698630136,0.9792106182326231,0.9769160158643072,0.9674595984758799,0.9771428571428571,0.0,0.9542857142857143,0.054947317463077905,0.9444444444444444,0.19428571428571428,0.3222748815165877,0.7551369863013698,0.800307369891722,0.6873775632537039,0.36075250230411193,0.594697869367796,0.004889975550122249,0.19428571428571428,0.4451846423214429
Falcon-512,7777,5.463547495741806e-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.054537025216507586,1.0,0.2342857142857143,0.37962962962962965,0.7705479452054794,0.9074257771568285,0.8365068604322756,0.4200825516145697,0.6171428571428571,0.0,0.2342857142857143,0.4423717929892344
Falcon-512,9876,4.4044942248007814e-32,1.0,1.0,0.9885714285714285,0.9942528735632183,0.9965753424657534,0.9943136570031436,0.995430029154519,0.9918471969053686,0.9942857142857142,0.0,0.9885714285714285,0.05564052764683554,0.9473684210526315,0.2057142857142857,0.3380281690140845,0.7585616438356164,0.7405798113866574,0.6030859452695282,0.3730000091936691,0.6004121550820817,0.004889975550122249,0.2057142857142857,0.4456806672762518
Falcon-512,5432,2.1476373728486936e-33,1.0,1.0,0.96,0.9795918367346939,0.988013698630137,0.9731191058330422,0.9762100758128629,0.9715174490693176,0.98,0.0,0.96,0.05313264180536139,0.8285714285714286,0.1657142857142857,0.2761904761904762,0.7397260273972602,0.8276493188962626,0.6631568503021102,0.29151774414554227,0.5755221795319595,0.014669926650366748,0.1657142857142857,0.43311592650740116
Falcon-512,1999,1.1224297172982607e-29,1.0,1.0,0.9657142857142857,0.9825581395348837,0.9897260273972602,0.9850785888927698,0.98581418591834,0.9755778551520093,0.9828571428571429,0.0,0.9657142857142857,0.0841797214664825,0.9767441860465116,0.24,0.3853211009174312,0.7705479452054794,0.84153684945861,0.7598851140531415,0.4166889810800841,0.6187775061124694,0.0024449877750611247,0.24,0.6203386065078108
Falcon-512,2000,3.07483276426121e-29,1.0,1.0,0.9885714285714285,0.9942528735632183,0.9965753424657534,0.9968145302130632,0.9963677865145462,0.9918471969053686,0.9942857142857142,0.0,0.9885714285714285,0.05532535788131086,1.0,0.26857142857142857,0.42342342342342343,0.7808219178082192,0.8181627663290254,0.7079197046603407,0.4522769093892516,0.6342857142857143,0.0,0.26857142857142857,0.44536958002064325
Falcon-512,2010,5.7078982555408365e-24,0.8356164383561644,0.8963730569948186,0.9885714285714285,0.9402173913043478,0.9623287671232876,0.9961858190709045,0.9951374979384766,0.9151447237676615,0.969835836535103,0.0488997555012225,0.9885714285714285,0.055210639352667824,0.8163265306122449,0.22857142857142856,0.35714285714285715,0.7534246575342466,0.8652602165560601,0.7119812618109714,0.3413231299576124,0.6032832692979392,0.022004889975550123,0.22857142857142856,0.44577660625928067
Falcon-512,2026,3.195887888138984e-17,0.6416184971098267,0.8472906403940886,0.9828571428571429,0.91005291005291,0.9417808219178082,0.9925253230876703,0.9925827623098521,0.8725842998918141,0.9535312609151241,0.07579462102689487,0.9828571428571429,0.05497752803645722,0.8947368421052632,0.19428571428571428,0.3192488262910798,0.7517123287671232,0.8127418791477472,0.7001635685999776,0.34269083911309267,0.5922528815927348,0.009779951100244499,0.19428571428571428,0.44015049934387207
