algo,seed,y_true,pipeline_a_score,pipeline_a_pred,pipeline_b_score,pipeline_b_pred
ML-KEM-768,2010,0,0.8685916,0,0.3310011408816774,0
ML-KEM-768,2010,0,0.75847816,0,0.3166361462487506,0
ML-KEM-768,2010,0,0.6395582,0,0.2995388182667068,0
ML-KEM-768,2010,0,0.50305974,0,0.27890467126832597,0
ML-KEM-768,2010,0,0.34859315,0,0.2581463233514726,0
ML-KEM-768,2010,0,0.19139299,0,0.23739746867461525,0
ML-KEM-768,2010,0,0.13968703,0,0.22913193714554758,0
ML-KEM-768,2010,0,0.09270378,0,0.22367514519672765,0
ML-KEM-768,2010,0,0.09729569,0,0.2391346839483988,0
ML-KEM-768,2010,0,0.0915424,0,0.2314680599766377,0
ML-KEM-768,2010,0,0.0795519,0,0.22439279882262458,0
ML-KEM-768,2010,0,0.12663509,0,0.23373842125597513,0
ML-KEM-768,2010,0,0.2645447,0,0.24486661300071327,0
ML-KEM-768,2010,0,0.34285903,0,0.2570566053967642,0
ML-KEM-768,2010,0,0.42955217,0,0.2694251130711266,0
ML-KEM-768,2010,0,0.45729852,0,0.27354950354522606,0
ML-KEM-768,2010,0,0.4764295,0,0.2760600550830415,0
ML-KEM-768,2010,0,0.49194026,0,0.27774690955299697,0
ML-KEM-768,2010,0,0.5355232,0,0.28409474854591116,0
ML-KEM-768,2010,0,0.541852,0,0.2856759253721322,0
ML-KEM-768,2010,0,0.54373413,0,0.2908277858993055,0
ML-KEM-768,2010,0,0.55557626,0,0.2878523643616466,0
ML-KEM-768,2010,0,0.59090906,0,0.29095751110086987,0
ML-KEM-768,2010,0,0.58394974,0,0.30701292317626505,0
ML-KEM-768,2010,0,0.581707,0,0.29625702126835085,0
ML-KEM-768,2010,0,0.5793775,0,0.29558500599781246,0
ML-KEM-768,2010,0,0.57159036,0,0.3230163713187706,0
ML-KEM-768,2010,0,0.5234639,0,0.3446079294384264,0
ML-KEM-768,2010,0,0.4224801,0,0.31879211953167436,0
ML-KEM-768,2010,0,0.37310424,0,0.26111329292904806,0
ML-KEM-768,2010,0,0.29050392,0,0.2505447685839365,0
ML-KEM-768,2010,0,0.27514285,0,0.24925043976185796,0
ML-KEM-768,2010,0,0.26210535,0,0.244690663490772,0
ML-KEM-768,2010,0,0.23763125,0,0.24177005656799086,0
ML-KEM-768,2010,0,0.20488635,0,0.23776170661265972,0
ML-KEM-768,2010,0,0.16737744,0,0.2326490772580357,0
ML-KEM-768,2010,0,0.14094067,0,0.2286563967339763,0
ML-KEM-768,2010,0,0.123010874,0,0.24262005615819834,0
ML-KEM-768,2010,0,0.09029187,0,0.22706853545321293,0
ML-KEM-768,2010,0,0.09365625,0,0.22671574261486557,0
ML-KEM-768,2010,0,0.102358356,0,0.2252703198667288,0
ML-KEM-768,2010,0,0.10104302,0,0.2240031509250241,0
ML-KEM-768,2010,0,0.10286679,0,0.23735487992174242,0
ML-KEM-768,2010,0,0.090326965,0,0.22099095014932676,0
ML-KEM-768,2010,0,0.08267104,0,0.2229760741306802,0
ML-KEM-768,2010,0,0.08762683,0,0.22289918681647236,0
ML-KEM-768,2010,0,0.0918308,0,0.222950454397984,0
ML-KEM-768,2010,0,0.09231295,0,0.22332493705501127,0
ML-KEM-768,2010,0,0.09699853,0,0.22231540776408032,0
ML-KEM-768,2010,0,0.09764886,0,0.22333730647763167,0
ML-KEM-768,2010,0,0.1049064,0,0.22388256335791828,0
ML-KEM-768,2010,0,0.11510946,0,0.2437586772245416,0
ML-KEM-768,2010,0,0.10544566,0,0.22894298687318362,0
ML-KEM-768,2010,0,0.10047177,0,0.22969309698418383,0
ML-KEM-768,2010,0,0.10857733,0,0.2288874286120676,0
ML-KEM-768,2010,0,0.11034191,0,0.22289598276293882,0
ML-KEM-768,2010,0,0.103870764,0,0.2240117845927,0
ML-KEM-768,2010,0,0.11737066,0,0.2248844207591248,0
ML-KEM-768,2010,0,0.12546068,0,0.22618563427801494,0
ML-KEM-768,2010,0,0.12039238,0,0.22432093105305206,0
ML-KEM-768,2010,0,0.11039376,0,0.23483580455312938,0
ML-KEM-768,2010,0,0.10014106,0,0.23812437101591447,0
ML-KEM-768,2010,0,0.10064648,0,0.23831102456533995,0
ML-KEM-768,2010,1,28.960012,1,0.5719685727414682,1
ML-KEM-768,2010,1,98.408745,1,0.8617184241298721,1
ML-KEM-768,2010,1,206297.84,1,0.8930929978374527,1
ML-KEM-768,2010,1,208272.05,1,0.760596849489598,1
ML-KEM-768,2010,1,204366.52,1,0.8837662194087261,1
ML-KEM-768,2010,1,208437.75,1,0.8908819898168479,1
ML-KEM-768,2010,1,680879.3,1,0.8906443877618322,1
ML-KEM-768,2010,1,1.0118449e+06,1,0.8935850630201132,1
ML-KEM-768,2010,1,1.0084345e+06,1,0.891036698159629,1
ML-KEM-768,2010,1,1.27592e+06,1,0.7507266639773743,1
ML-KEM-768,2010,1,1.2799616e+06,1,0.7849440450297718,1
ML-KEM-768,2010,1,1.2977924e+06,1,0.7318589821001734,1
ML-KEM-768,2010,1,1.2887714e+06,1,0.7317521213859856,1
ML-KEM-768,2010,1,1.4846219e+06,1,0.7596655884441926,1
ML-KEM-768,2010,1,1.8478986e+06,1,0.8921205833098139,1
ML-KEM-768,2010,1,1.8420031e+06,1,0.9981864559650422,1
ML-KEM-768,2010,1,1.8382111e+06,1,0.7757924738526345,1
ML-KEM-768,2010,1,1.8440346e+06,1,0.7225938829779626,1
ML-KEM-768,2010,1,1.6668476e+06,1,0.5988529632622688,1
ML-KEM-768,2010,1,1.8849038e+06,1,0.6391752479390267,1
ML-KEM-768,2010,1,1.8783094e+06,1,0.5445387608220011,1
ML-KEM-768,2010,1,1.8609221e+06,1,0.9933479994293085,1
ML-KEM-768,2010,1,1.405689e+06,1,0.7670765133976154,1
ML-KEM-768,2010,1,1.0608396e+06,1,0.3228940179608023,0
ML-KEM-768,2010,1,1.0596166e+06,1,0.5298975263541716,1
ML-KEM-768,2010,1,794850.1,1,0.3043815710525684,0
ML-KEM-768,2010,1,791335.0,1,0.399604512487478,0
ML-KEM-768,2010,1,778077.1,1,0.2733212490537026,0
ML-KEM-768,2010,1,782604.8,1,0.47512266660888147,0
ML-KEM-768,2010,1,595772.94,1,0.44529333372986685,0
ML-KEM-768,2010,1,229654.89,1,0.1804675894381341,0
ML-KEM-768,2010,1,228750.25,1,0.1491763037796527,0
ML-KEM-768,2010,1,228437.4,1,0.31491680669166616,0
ML-KEM-768,2010,1,224823.5,1,0.3718238693382591,0
ML-KEM-768,2010,1,215856.0,1,0.24185604478318617,0
ML-KEM-768,2010,0,118.71737,1,0.0414875352113658,0
ML-KEM-768,2010,0,96.27001,1,0.041121471529982585,0
ML-KEM-768,2010,0,90.628746,1,0.041299284625729224,0
ML-KEM-768,2010,0,83.54732,1,0.04112007578183153,0
ML-KEM-768,2010,0,73.812935,1,0.041206801035858526,0
ML-KEM-768,2010,0,61.267918,1,0.041295649784836734,0
ML-KEM-768,2010,0,46.0854,1,0.041290839889228034,0
ML-KEM-768,2010,0,27.512722,1,0.04101639870824247,0
ML-KEM-768,2010,0,6.040107,1,0.04110362890535572,0
ML-KEM-768,2010,0,0.13079391,0,0.04101153367690913,0
ML-KEM-768,2010,0,0.1276858,0,0.04092264175142434,0
ML-KEM-768,2010,0,0.12736978,0,0.041013701223783575,0
ML-KEM-768,2010,0,0.12807839,0,0.04101370139875026,0
ML-KEM-768,2010,0,0.123080544,0,0.04110476001041349,0
ML-KEM-768,2010,0,0.11835917,0,0.0414646616974335,0
ML-KEM-768,2010,0,0.12384563,0,0.04110259213845914,0
ML-KEM-768,2010,0,0.12235783,0,0.04119365137349049,0
ML-KEM-768,2010,0,0.11899054,0,0.04399264969330466,0
ML-KEM-768,2010,0,0.10347158,0,0.0410115291015969,0
ML-KEM-768,2010,0,0.08159959,0,0.04381269191700301,0
ML-KEM-768,2010,0,0.07339566,0,0.04390374985871487,0
ML-KEM-768,2010,0,0.06980516,0,0.041284701968423015,0
ML-KEM-768,2010,0,0.06964022,0,0.04110258264406637,0
ML-KEM-768,2010,0,0.07212891,0,0.04101152355563929,0
ML-KEM-768,2010,0,0.07850384,0,0.04101369293207416,0
ML-KEM-768,2010,0,0.10497468,0,0.04110258902749255,0
ML-KEM-768,2010,0,0.12842928,0,0.041013701508878474,0
ML-KEM-768,2010,0,0.15071781,0,0.04128471650837843,0
ML-KEM-768,2010,0,0.17007211,0,0.0411047682679975,0
ML-KEM-768,2010,0,0.18612657,0,0.041013711776595775,0
ML-KEM-768,2010,0,0.20277773,0,0.04101371469054005,0
ML-KEM-768,2010,0,0.2126333,0,0.04101154852970376,0
ML-KEM-768,2010,0,0.2166077,0,0.04119366895973097,0
ML-KEM-768,2010,0,0.21590492,0,0.04083159806738027,0
ML-KEM-768,2010,0,0.22636907,0,0.04119367114190533,0
ML-KEM-768,2010,0,0.230147,0,0.04110261210315919,0
ML-KEM-768,2010,0,0.23901607,0,0.04092266227385819,0
ML-KEM-768,2010,0,0.24881014,0,0.04101155490800705,0
ML-KEM-768,2010,0,0.25096828,0,0.04128473464421484,0
ML-KEM-768,2010,0,0.242727,0,0.04110478283933366,0
ML-KEM-768,2010,0,0.23050389,0,0.04128256419203168,0
ML-KEM-768,2010,0,0.2420142,0,0.04119367318559457,0
ML-KEM-768,2010,0,0.23339085,0,0.0411047803473615,0
ML-KEM-768,2010,0,0.28592968,0,0.04101156202646785,0
ML-KEM-768,2010,0,0.33015195,0,0.041102629096445006,0
ML-KEM-768,2010,0,0.36359832,0,0.04128258529665252,0
ML-KEM-768,2010,0,0.38015774,0,0.041104805390072004,0
ML-KEM-768,2010,0,0.34585944,0,0.04137581085317761,0
ML-KEM-768,2010,0,0.33936194,0,0.04101373938440069,0
ML-KEM-768,2010,0,0.34636632,0,0.04101373981798255,0
ML-KEM-768,2010,0,0.32471418,0,0.04101156952727648,0
ML-KEM-768,2010,0,0.2923381,0,0.04390379041759635,0
ML-KEM-768,2010,0,0.27464357,0,0.041104788524285035,0
ML-KEM-768,2010,0,0.29125494,0,0.04119368198094977,0
ML-KEM-768,2010,0,0.37460065,0,0.04146470847316536,0
ML-KEM-768,2010,0,0.4184086,0,0.041193705838727585,0
ML-KEM-768,2010,0,0.39029798,0,0.041013748322684604,0
ML-KEM-768,2010,0,0.39890215,0,0.041284761072026756,0
ML-KEM-768,2010,0,0.3697974,0,0.04688492195426785,0
ML-KEM-768,2010,0,0.30357102,0,0.04941289817675572,0
ML-KEM-768,2010,0,0.27299625,0,0.04182676164639222,0
ML-KEM-768,2010,0,0.24319528,0,0.04408373237502129,0
ML-KEM-768,2010,0,0.21259427,0,0.041011549398497875,0
ML-KEM-768,2010,0,0.22351201,0,0.04137362055762004,0
ML-KEM-768,2010,0,0.23120835,0,0.041284731590854974,0
ML-KEM-768,2010,0,0.23973644,0,0.04119367324880988,0
ML-KEM-768,2010,0,0.22832265,0,0.04110261111005479,0
ML-KEM-768,2010,0,0.2454304,0,0.04083377183895168,0
ML-KEM-768,2010,1,1170.2502,1,0.041579017932501454,0
ML-KEM-768,2010,1,189348.72,1,0.0890112603869429,0
ML-KEM-768,2010,1,365206.16,1,0.11267083573158337,0
ML-KEM-768,2010,1,361353.06,1,0.11919533802415483,0
ML-KEM-768,2010,1,361660.1,1,0.12357637352621151,0
ML-KEM-768,2010,1,374915.72,1,0.12320057453498953,0
ML-KEM-768,2010,1,373596.25,1,0.11836753331393812,0
ML-KEM-768,2010,1,374888.03,1,0.11264121801016169,0
ML-KEM-768,2010,1,757850.4,1,0.2417016045243084,0
ML-KEM-768,2010,1,1.0875721e+06,1,0.2672739123539175,0
ML-KEM-768,2010,1,1.0855716e+06,1,0.30531917198256564,0
ML-KEM-768,2010,1,1.0860189e+06,1,0.2814539002343068,0
ML-KEM-768,2010,1,1.3865012e+06,1,0.3950500145239696,0
ML-KEM-768,2010,1,1.3836052e+06,1,0.3707647157114825,0
ML-KEM-768,2010,1,1.8562778e+06,1,0.6018686873451914,1
ML-KEM-768,2010,1,2.3558675e+06,1,0.8109255922175251,1
ML-KEM-768,2010,1,2.7631278e+06,1,0.8710010810223185,1
ML-KEM-768,2010,1,3.0768538e+06,1,0.6363977554120953,1
ML-KEM-768,2010,1,3.2184102e+06,1,0.49371769560949164,0
ML-KEM-768,2010,1,3.2403422e+06,1,0.5392919604203483,1
ML-KEM-768,2010,1,3.2555972e+06,1,0.953115161753949,1
ML-KEM-768,2010,1,3.2421582e+06,1,0.551067088061385,1
ML-KEM-768,2010,1,3.2401112e+06,1,0.712934018440782,1
ML-KEM-768,2010,1,3.2390478e+06,1,0.7240710911296663,1
ML-KEM-768,2010,1,2.8358652e+06,1,0.6340508120635525,1
ML-KEM-768,2010,1,2.5228498e+06,1,0.4040493724574354,0
ML-KEM-768,2010,1,2.5066032e+06,1,0.3626761097731424,0
ML-KEM-768,2010,1,2.5177688e+06,1,0.4866668769024085,0
ML-KEM-768,2010,1,2.225236e+06,1,0.34207332529400153,0
ML-KEM-768,2010,1,2.2217068e+06,1,0.48882709110170386,0
ML-KEM-768,2010,1,1.7706689e+06,1,0.4247904079294203,0
ML-KEM-768,2010,1,1.2464318e+06,1,0.3475558014892368,0
ML-KEM-768,2010,1,817542.6,1,0.3174520482953364,0
ML-KEM-768,2010,1,321479.8,1,0.2219535863525973,0
ML-KEM-768,2010,1,2567.0508,1,0.18400614484059374,0
ML-KEM-768,2010,0,90.46405,1,0.04093213900855595,0
ML-KEM-768,2010,0,70.997635,1,0.04111229178181098,0
ML-KEM-768,2010,0,64.08283,1,0.0438195852233958,0
ML-KEM-768,2010,0,56.903835,1,0.04119982101838651,0
ML-KEM-768,2010,0,46.501423,1,0.041107485377604676,0
ML-KEM-768,2010,0,34.6103,1,0.040926244083397824,0
ML-KEM-768,2010,0,22.898615,1,0.04092503639340273,0
ML-KEM-768,2010,0,12.121234,1,0.04074173821952824,0
ML-KEM-768,2010,0,4.675054,1,0.04101198543404148,0
ML-KEM-768,2010,0,0.10377985,0,0.04083157000775939,0
ML-KEM-768,2010,0,0.119277254,0,0.040922631080367235,0
ML-KEM-768,2010,0,0.11566448,0,0.04092263084596673,0
ML-KEM-768,2010,0,0.12673782,0,0.041104751192991944,0
ML-KEM-768,2010,0,0.12596403,0,0.04128470237314661,0
ML-KEM-768,2010,0,0.11653365,0,0.043812689317862634,0
ML-KEM-768,2010,0,0.10850001,0,0.041102581396423137,0
ML-KEM-768,2010,0,0.0985672,0,0.04119363989051648,0
ML-KEM-768,2010,0,0.09830837,0,0.04128469939836161,0
ML-KEM-768,2010,0,0.07841732,0,0.04110257828452396,0
ML-KEM-768,2010,0,0.065610774,0,0.04092262573840103,0
ML-KEM-768,2010,0,0.068823986,0,0.04101368564774319,0
ML-KEM-768,2010,0,0.07534337,0,0.04101368642923863,0
ML-KEM-768,2010,0,0.08168644,0,0.041011518908750606,0
ML-KEM-768,2010,0,0.103119574,0,0.0411047487577801,0
ML-KEM-768,2010,0,0.10748706,0,0.04110258114074569,0
ML-KEM-768,2010,0,0.10448628,0,0.04372379643169516,0
ML-KEM-768,2010,0,0.09219647,0,0.040922628394841724,0
ML-KEM-768,2010,0,0.08174757,0,0.04173565954811262,0
ML-KEM-768,2010,0,0.0777994,0,0.0410136867121115,0
ML-KEM-768,2010,0,0.07892666,0,0.041284697552498216,0
ML-KEM-768,2010,0,0.08159026,0,0.04110474657556847,0
ML-KEM-768,2010,0,0.07716049,0,0.04119363788757691,0
ML-KEM-768,2010,0,0.08264562,0,0.04110257862626995,0
ML-KEM-768,2010,0,0.09141968,0,0.041193639044080285,0
ML-KEM-768,2010,0,0.095263585,0,0.04101368837086081,0
ML-KEM-768,2010,0,0.094612,0,0.041013688480096226,0
ML-KEM-768,2010,0,0.10350312,0,0.04101368929387946,0
ML-KEM-768,2010,0,0.10940927,0,0.040922630411818595,0
ML-KEM-768,2010,0,0.11433362,0,0.043812688992098614,0
ML-KEM-768,2010,0,0.10607923,0,0.04092263001958416,0
ML-KEM-768,2010,0,0.111325465,0,0.04083157093469793,0
ML-KEM-768,2010,0,0.12364365,0,0.04083157216082531,0
ML-KEM-768,2010,0,0.13547394,0,0.040922632955638416,0
ML-KEM-768,2010,0,0.14712463,0,0.0413735961803375,0
ML-KEM-768,2010,0,0.15532963,0,0.04092263499638219,0
ML-KEM-768,2010,0,0.20950744,0,0.04110259166260615,0
ML-KEM-768,2010,0,0.22256592,0,0.041102593000729715,0
ML-KEM-768,2010,0,0.22146294,0,0.040922641722580894,0
ML-KEM-768,2010,0,0.23042952,0,0.0410137023937879,0
ML-KEM-768,2010,0,0.21627195,0,0.04110259201584543,0
ML-KEM-768,2010,0,0.21315844,0,0.04092264095673788,0
ML-KEM-768,2010,0,0.21008055,0,0.041102591709891695,0
ML-KEM-768,2010,0,0.21561074,0,0.04110259222045157,0
ML-KEM-768,2010,0,0.19258998,0,0.04083157905339427,0
ML-KEM-768,2010,0,0.18958889,0,0.04110258936720166,0
ML-KEM-768,2010,0,0.1852182,0,0.041102588904517415,0
ML-KEM-768,2010,0,0.1751663,0,0.04110475630649052,0
ML-KEM-768,2010,0,0.15319887,0,0.04110258589610697,0
ML-KEM-768,2010,0,0.152787,0,0.041284704930713644,0
ML-KEM-768,2010,0,0.15147536,0,0.04128253676893116,0
ML-KEM-768,2010,0,0.13913992,0,0.04625178814079415,0
ML-KEM-768,2010,0,0.09614898,0,0.04200667196513931,0
ML-KEM-768,2010,0,0.08791484,0,0.04173566027048904,0
ML-KEM-768,2010,0,0.09078946,0,0.04209556283708602,0
ML-KEM-768,2010,0,0.09368802,0,0.04119363945146889,0
ML-KEM-768,2010,0,0.106605664,0,0.041102581170868874,0
ML-KEM-768,2010,0,0.11078901,0,0.04128470075368346,0
ML-KEM-768,2010,0,0.11385383,0,0.04101369040450845,0
ML-KEM-768,2010,0,0.1148252,0,0.04119364153596343,0
ML-KEM-768,2010,1,2.368811,0,0.0412849286405194,0
ML-KEM-768,2010,1,36.85154,1,0.041197359880850846,0
ML-KEM-768,2010,1,7472.399,1,0.041772748212418276,0
ML-KEM-768,2010,1,7386.15,1,0.04176022122220801,0
ML-KEM-768,2010,1,7613.1646,1,0.04187203368832027,0
ML-KEM-768,2010,1,7564.659,1,0.04187266662859113,0
ML-KEM-768,2010,1,455028.7,1,0.09399062084253185,0
ML-KEM-768,2010,1,454344.1,1,0.09526480042910453,0
ML-KEM-768,2010,1,445281.03,1,0.09199369667674753,0
ML-KEM-768,2010,1,667520.94,1,0.12117470486716342,0
ML-KEM-768,2010,1,782468.1,1,0.13623790365289304,0
ML-KEM-768,2010,1,793060.56,1,0.1368003642767226,0
ML-KEM-768,2010,1,793998.56,1,0.13164941935087793,0
ML-KEM-768,2010,1,794845.1,1,0.12819881609336448,0
ML-KEM-768,2010,1,1.0229443e+06,1,0.1635822063892638,0
ML-KEM-768,2010,1,1.0329501e+06,1,0.195725000427395,0
ML-KEM-768,2010,1,1.0296243e+06,1,0.2094236948102177,0
ML-KEM-768,2010,1,1.236454e+06,1,0.4395066713404295,0
ML-KEM-768,2010,1,1.2200466e+06,1,0.20347292516646642,0
ML-KEM-768,2010,1,1.2247974e+06,1,0.2336829507961201,0
ML-KEM-768,2010,1,1.2337276e+06,1,0.240975414283435,0
ML-KEM-768,2010,1,1.232924e+06,1,0.3833896399253421,0
ML-KEM-768,2010,1,786434.3,1,0.18582472247082432,0
ML-KEM-768,2010,1,787399.5,1,0.1551828281491882,0
ML-KEM-768,2010,1,791186.3,1,0.2874183717190524,0
ML-KEM-768,2010,1,568900.7,1,0.26340434794799983,0
ML-KEM-768,2010,1,453284.22,1,0.24559379226915792,0
ML-KEM-768,2010,1,446106.7,1,0.26143140520157426,0
ML-KEM-768,2010,1,444459.1,1,0.12159461362651443,0
ML-KEM-768,2010,1,444421.28,1,0.2601601479234728,0
ML-KEM-768,2010,1,214364.1,1,0.29209038877486126,0
ML-KEM-768,2010,1,207148.86,1,0.08677337154484223,0
ML-KEM-768,2010,1,208312.92,1,0.20198401030656143,0
ML-KEM-768,2010,1,4548.516,1,0.07137733012248253,0
ML-KEM-768,2010,1,4505.5093,1,0.22729482364516576,0
ML-KEM-768,2010,0,95.952896,1,0.04418481716880825,0
ML-KEM-768,2010,0,66.38676,1,0.04138310834140663,0
ML-KEM-768,2010,0,57.91565,1,0.04110901575276494,0
ML-KEM-768,2010,0,50.675938,1,0.04101896801272964,0
ML-KEM-768,2010,0,40.214123,1,0.04092675726009285,0
ML-KEM-768,2010,0,28.384802,1,0.041105506046344616,0
ML-KEM-768,2010,0,21.791887,1,0.04110480813006164,0
ML-KEM-768,2010,0,13.9097,1,0.0411950716480686,0
ML-KEM-768,2010,0,7.846522,1,0.04110553594906919,0
ML-KEM-768,2010,0,0.33755374,0,0.04101154501973612,0
ML-KEM-768,2010,0,0.3173345,0,0.043903770424257645,0
ML-KEM-768,2010,0,0.3064499,0,0.043632757823355704,0
ML-KEM-768,2010,0,0.3029418,0,0.0431796279998115,0
ML-KEM-768,2010,0,0.2931712,0,0.049777111584977864,0
ML-KEM-768,2010,0,0.22266157,0,0.041193653079200754,0
ML-KEM-768,2010,0,0.17199667,0,0.04372163592430213,0
ML-KEM-768,2010,0,0.16749193,0,0.04110258755572004,0
ML-KEM-768,2010,0,0.16082768,0,0.04119364625221556,0
ML-KEM-768,2010,0,0.14658956,0,0.041284704314246065,0
ML-KEM-768,2010,0,0.13033928,0,0.04110258346371903,0
ML-KEM-768,2010,0,0.12960514,0,0.04525880399763255,0
ML-KEM-768,2010,0,0.102495894,0,0.042819704754811345,0
ML-KEM-768,2010,0,0.096593335,0,0.04462571943630422,0
ML-KEM-768,2010,0,0.08832485,0,0.045889712552194616,0
ML-KEM-768,2010,0,0.07291255,0,0.04327066334081746,0
ML-KEM-768,2010,0,0.06309996,0,0.041464647033003725,0
ML-KEM-768,2010,0,0.056510568,0,0.04137575488383411,0
ML-KEM-768,2010,0,0.057747476,0,0.04119363576681532,0
ML-KEM-768,2010,0,0.058526434,0,0.04110257630504624,0
ML-KEM-768,2010,0,0.070060395,0,0.041193637138861275,0
ML-KEM-768,2010,0,0.08764623,0,0.041104747409139775,0
ML-KEM-768,2010,0,0.09341473,0,0.04119363970210408,0
ML-KEM-768,2010,0,0.097032316,0,0.04092262934255296,0
ML-KEM-768,2010,0,0.104602516,0,0.041104749491803386,0
ML-KEM-768,2010,0,0.11486292,0,0.04137359293720482,0
ML-KEM-768,2010,0,0.12849674,0,0.04128470333632885,0
ML-KEM-768,2010,0,0.18559769,0,0.041284708603083774,0
ML-KEM-768,2010,0,0.22195765,0,0.040831582446731275,0
ML-KEM-768,2010,0,0.22708876,0,0.04119365277787981,0
ML-KEM-768,2010,0,0.30451298,0,0.040922650107287656,0
ML-KEM-768,2010,0,0.33536354,0,0.04110260479677919,0
ML-KEM-768,2010,0,0.37759182,0,0.0411026084227559,0
ML-KEM-768,2010,0,0.4027541,0,0.041104779198424424,0
ML-KEM-768,2010,0,0.34897518,0,0.04101371461230855,0
ML-KEM-768,2010,0,0.38942665,0,0.04101371859694426,0
ML-KEM-768,2010,0,0.3925269,0,0.04110261040508019,0
ML-KEM-768,2010,0,0.3587977,0,0.041013715623026865,0
ML-KEM-768,2010,0,0.34612617,0,0.0409226546103665,0
ML-KEM-768,2010,0,0.33426943,0,0.04101154515125114,0
ML-KEM-768,2010,0,0.31899717,0,0.04119366272073026,0
ML-KEM-768,2010,0,0.31240654,0,0.04110260233238923,0
ML-KEM-768,2010,0,0.28261825,0,0.0459829603125912,0
ML-KEM-768,2010,0,0.23391373,0,0.04182456749881466,0
ML-KEM-768,2010,0,0.2168993,0,0.04191779287327373,0
ML-KEM-768,2010,0,0.21478133,0,0.04814887120664309,0
ML-KEM-768,2010,0,0.1505005,0,0.04706482136498418,0
ML-KEM-768,2010,0,0.11595152,0,0.041282533290577475,0
ML-KEM-768,2010,0,0.09086298,0,0.04399480600415853,0
ML-KEM-768,2010,0,0.08858417,0,0.0411936388122172,0
ML-KEM-768,2010,0,0.08973708,0,0.04137575810636587,0
ML-KEM-768,2010,0,0.091542564,0,0.04110257947927828,0
ML-KEM-768,2010,0,0.09060367,0,0.041102579328266005,0
ML-KEM-768,2010,0,0.08940924,0,0.04101368775500018,0
ML-KEM-768,2010,0,0.085649446,0,0.0410136872938879,0
ML-KEM-768,2010,0,0.08815069,0,0.04110257921470913,0
ML-KEM-768,2010,0,0.09235092,0,0.04381268683847573,0
ML-KEM-768,2010,0,0.07455807,0,0.04119363736146743,0
ML-KEM-768,2010,0,0.07227111,0,0.040922626513780425,0
ML-KEM-768,2010,1,302805.78,1,0.07390380382806871,0
ML-KEM-768,2010,1,301284.7,1,0.07430737806703203,0
ML-KEM-768,2010,1,296277.9,1,0.07363016010838899,0
ML-KEM-768,2010,1,301366.0,1,0.07278048297501508,0
ML-KEM-768,2010,1,299610.97,1,0.07258691549412313,0
ML-KEM-768,2010,1,307417.4,1,0.07736429495826241,0
ML-KEM-768,2010,1,628417.7,1,0.11754760535165447,0
ML-KEM-768,2010,1,625325.56,1,0.11371483533238762,0
ML-KEM-768,2010,1,622399.56,1,0.1181167346638522,0
ML-KEM-768,2010,1,876544.2,1,0.1389356508536205,0
ML-KEM-768,2010,1,1.0704532e+06,1,0.16715077931280486,0
ML-KEM-768,2010,1,1.0822751e+06,1,0.17958050279573512,0
ML-KEM-768,2010,1,1.4423414e+06,1,0.26439014511402004,0
ML-KEM-768,2010,1,1.7358794e+06,1,0.24871460968847625,0
ML-KEM-768,2010,1,1.7346472e+06,1,0.2450913984013662,0
ML-KEM-768,2010,1,1.7438496e+06,1,0.409925267389147,0
ML-KEM-768,2010,1,1.4498399e+06,1,0.2750701646855232,0
ML-KEM-768,2010,1,1.4550051e+06,1,0.2746720254333359,0
ML-KEM-768,2010,1,1.5460548e+06,1,0.26698797948717207,0
ML-KEM-768,2010,1,1.5526086e+06,1,0.28642889424084733,0
ML-KEM-768,2010,1,1.5544851e+06,1,0.4454847807501326,0
ML-KEM-768,2010,1,1.5486654e+06,1,0.3658402242301222,0
ML-KEM-768,2010,1,1.2191812e+06,1,0.245432160283791,0
ML-KEM-768,2010,1,1.224548e+06,1,0.22362552617756737,0
ML-KEM-768,2010,1,1.2188589e+06,1,0.3466103418495181,0
ML-KEM-768,2010,1,975100.5,1,0.3386869848466228,0
ML-KEM-768,2010,1,769519.3,1,0.18069510051641685,0
ML-KEM-768,2010,1,775087.0,1,0.30045475738750993,0
ML-KEM-768,2010,1,412974.44,1,0.2578539148434757,0
ML-KEM-768,2010,1,107856.43,1,0.08353945693810735,0
ML-KEM-768,2010,1,107464.6,1,0.08635113177728104,0
ML-KEM-768,2010,1,106940.06,1,0.11747196477188014,0
ML-KEM-768,2010,1,102960.04,1,0.2806212759903694,0
ML-KEM-768,2010,1,96733.664,1,0.21128676551038494,0
ML-KEM-768,2010,1,6428.305,1,0.2649820902718242,0
ML-KEM-768,2010,0,131.52231,1,0.04120814555688193,0
ML-KEM-768,2010,0,91.44578,1,0.04102154050826045,0
ML-KEM-768,2010,0,85.09832,1,0.04120290544243291,0
ML-KEM-768,2010,0,78.66502,1,0.04084199914272188,0
ML-KEM-768,2010,0,70.965645,1,0.0411100505381481,0
ML-KEM-768,2010,0,59.482002,1,0.041199711466931715,0
ML-KEM-768,2010,0,44.253136,1,0.04101606410927421,0
ML-KEM-768,2010,0,25.498367,1,0.04092521321256428,0
ML-KEM-768,2010,0,11.753768,1,0.04092381421528291,0
ML-KEM-768,2010,0,0.14090332,0,0.04110258477558793,0
ML-KEM-768,2010,0,0.14690116,0,0.04119364504239694,0
ML-KEM-768,2010,0,0.14926696,0,0.04110258544029535,0
ML-KEM-768,2010,0,0.15350403,0,0.04191561796152305,0
